Id,Preds
,-6.752626027948942
,1.4636985436304197
,9.680023115209782
,17.896347686789145
,26.112672258368505
,34.32899682994786
,42.54532140152723
,50.76164597310658
,58.97797054468595
,67.19429511626532
,75.41061968784467
,83.62694425942405
,91.8432688310034
,100.05959340258278
,108.27591797416213
,116.4922425457415
,124.70856711732085
,132.9248916889002
,141.14121626047958
,149.3575408320589
,157.57386540363828
,165.79018997521771
,174.00651454679706
,182.2228391183764
,190.43916368995576
,198.6554882615351
,206.87181283311455
,215.08813740469384
,223.30446197627322
,231.52078654785254
,239.73711111943194
,247.95343569101132
,256.1697602625906
,264.38608483417005
,272.60240940574937
,280.81873397732875
,289.0350585489081
,297.25138312048745
,305.4677076920668
,313.68403226364615
,321.90035683522547
,330.1166814068049
,338.33300597838434
,346.54933054996354
,354.76565512154303
,362.98197969312224
,371.19830426470173
,379.41462883628105
,387.63095340786043
,395.8472779794398
,404.06360255101913
,412.27992712259845
,420.496251694178
,428.71257626575715
,436.9289008373366
,445.1452254089159
,453.36154998049534
,461.57787455207466
,469.794199123654
,478.0105236952334
,486.2268482668128
,494.4431728383922
,502.65949740997155
,510.875821981551
,519.0921465531302
,527.3084711247095
,535.5247956962891
,543.7411202678684
,551.9574448394477
,560.173769411027
,568.3900939826065
,576.6064185541858
,584.8227431257652
,593.0390676973445
,601.2553922689239
,609.4717168405032
,617.6880414120826
,625.9043659836618
,634.1206905552413
,642.3370151268206
,650.5533396983999
,658.7696642699793
,666.9859888415588
,675.202313413138
,683.4186379847175
,691.6349625562968
,699.851287127876
,708.0676116994555
,716.2839362710349
,724.5002608426141
,732.7165854141934
,740.932909985773
,749.1492345573522
,757.3655591289316
,765.5818837005108
,773.7982082720905
,782.0145328436698
,790.2308574152489
,798.4471819868286
,806.6635065584079
,814.8798311299872
,823.0961557015667
,831.3124802731459
,839.5288048447253
,847.745129416305
,855.9614539878839
,864.1777785594633
,872.394103131043
,880.6104277026221
,888.8267522742017
,897.0430768457808
,905.2594014173602
,913.4757259889396
,921.6920505605189
,929.9083751320983
,938.1246997036777
,946.3410242752569
,954.5573488468364
,962.7736734184158
,970.9899979899952
,979.2063225615746
,987.4226471331539
,995.6389717047333
,1003.8552962763126
,1012.0716208478921
,1020.2879454194713
,1028.5042699910507
,1036.72059456263
,1044.9369191342093
,1053.153243705789
,1061.369568277368
,1069.5858928489472
,1077.802217420527
,1086.018541992106
,1094.2348665636857
,1102.4511911352647
,1110.6675157068441
,1118.8838402784236
,1127.100164850003
,1135.3164894215824
,1143.5328139931619
,1151.7491385647409
,1159.9654631363205
,1168.1817877079
,1176.3981122794794
,1184.6144368510586
,1192.830761422638
,1201.0470859942175
,1209.2634105657967
,1217.4797351373759
,1225.6960597089553
,1233.9123842805348
,1242.1287088521142
,1250.3450334236932
,1258.5613579952726
,1266.777682566852
,1274.9940071384315
,1283.2103317100107
,1291.42665628159
,1299.6429808531693
,1307.8593054247488
,1316.0756299963282
,1324.2919545679076
,1332.508279139487
,1340.7246037110665
,1348.940928282646
,1357.157252854225
,1365.3735774258043
,1373.589901997384
,1381.8062265689632
,1390.0225511405422
,1398.238875712122
,1406.455200283701
,1414.6715248552807
,1422.88784942686
,1431.1041739984391
,1439.3204985700188
,1447.5368231415978
,1455.7531477131772
,1463.969472284757
,1472.1857968563359
,1480.4021214279157
,1488.618445999495
,1496.8347705710744
,1505.0510951426534
,1513.2674197142333
,1521.4837442858122
,1529.7000688573917
,1537.9163934289707
,1546.1327180005505
,1554.34904257213
,1562.5653671437092
,1570.7816917152886
,1578.998016286868
,1587.2143408584468
,1595.4306654300267
,1603.6469900016061
,1611.8633145731856
,1620.0796391447648
,1628.295963716344
,1636.5122882879234
,1644.7286128595028
,1652.9449374310823
,1661.1612620026613
,1669.3775865742407
,1677.5939111458204
,1685.8102357173996
,1694.0265602889788
,1702.242884860559
,1710.4592094321376
,1718.6755340037168
,1726.8918585752965
,1735.1081831468755
,1743.3245077184552
,1751.540832290035
,1759.757156861614
,1767.9734814331932
,1776.1898060047727
,1784.4061305763523
,1792.6224551479313
,1800.8387797195105
,1809.0551042910902
,1817.2714288626694
,1825.4877534342486
,1833.7040780058283
,1841.920402577407
,1850.1367271489867
,1858.3530517205668
,1866.5693762921455
,1874.7857008637245
,1883.0020254353044
,1891.218350006884
,1899.4346745784628
,1907.6509991500425
,1915.8673237216217
,1924.0836482932007
,1932.2999728647806
,1940.5162974363598
,1948.7326220079394
,1956.948946579519
,1965.165271151098
,1973.3815957226773
,1981.5979202942567
,1989.8142448658361
,1998.0305694374156
,2006.2468940089946
,2014.4632185805742
,2022.6795431521534
,2030.895867723733
,2039.1121922953125
,2047.3285168668915
,2055.544841438471
,2063.7611660100506
,2071.97749058163
,2080.193815153209
,2088.410139724789
,2096.626464296368
,2104.842788867947
,2113.059113439527
,2121.2754380111064
,2129.491762582685
,2137.708087154265
,2145.9244117258445
,2154.1407362974232
,2162.3570608690034
,2170.573385440582
,2178.7897100121613
,2187.006034583741
,2195.2223591553206
,2203.4386837269
,2211.6550082984786
,2219.8713328700583
,2228.087657441638
,2236.303982013217
,2244.5203065847963
,2252.736631156376
,2260.952955727955
,2269.1692802995344
,2277.385604871114
,2285.6019294426933
,2293.818254014273
,2302.034578585852
,2310.2509031574314
,2318.467227729011
,2326.6835523005902
,2334.8998768721694
,2343.116201443749
,2351.3325260153283
,2359.548850586908
,2367.765175158487
,2375.9814997300664
,2384.197824301646
,2392.4141488732253
,2400.630473444804
,2408.846798016384
,2417.063122587963
,2425.2794471595425
,2433.4957717311217
,2441.712096302701
,2449.9284208742806
,2458.14474544586
,2466.361070017439
,2474.5773945890187
,2482.793719160598
,2491.0100437321776
,2499.2263683037568
,2507.4426928753355
,2515.659017446915
,2523.8753420184944
,2532.091666590074
,2540.3079911616533
,2548.5243157332325
,2556.740640304812
,2564.9569648763913
,2573.173289447971
,2581.38961401955
,2589.6059385911294
,2597.822263162709
,2606.038587734288
,2614.2549123058675
,2622.4712368774467
,2630.6875614490264
,2638.9038860206056
